frame,inference_ms,angle,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
10,16.79239998338744,176.88549936852687,352.2340178489685,94.8673939704895,0.814670205116272,366.47472381591797,81.20618999004364,0.8106322884559631,364.4356441497803,81.30686402320862,0.7185896039009094,400.65396308898926,88.25501918792725,0.6058686375617981,397.2606897354126,86.88524723052979,0.8111904263496399,407.3092746734619,162.62368440628052,0.7579395174980164,397.6696300506592,157.93986082077026,0.6705241799354553,403.66859436035156,276.3814902305603,0.7824153900146484,392.27062225341797,269.1440963745117,0.5340158939361572,376.55725479125977,369.7372341156006,0.7214102745056152,370.9184789657593,355.51393032073975,0.4114871919155121,389.49228286743164,340.0413179397583,0.7453261017799377,379.2184352874756,338.55867862701416,0.8073663711547852,378.894681930542,498.79762172698975,0.6465921401977539,383.9227294921875,501.9258499145508,0.6092997789382935,395.64977645874023,643.2788228988647,0.4556475281715393,395.4288053512573,639.9905204772949,0.6569439172744751
11,15.83550003124401,176.89499094564974,352.2256922721863,94.86670732498169,0.8147251605987549,366.46056175231934,81.20365262031555,0.8103371858596802,364.42113876342773,81.30486845970154,0.7181186676025391,400.6378698348999,88.24256837368011,0.6054894328117371,397.24820137023926,86.87808036804199,0.8112717270851135,407.2927951812744,162.6195216178894,0.7586849331855774,397.7708673477173,157.94257521629333,0.6717360615730286,403.65580558776855,276.36887311935425,0.7821794748306274,392.34336376190186,269.15420293807983,0.5335602760314941,376.5556240081787,369.7288227081299,0.7217276096343994,370.9486484527588,355.5284571647644,0.41041243076324463,389.46013927459717,340.03498792648315,0.7444671988487244,379.3123769760132,338.5755228996277,0.8072363138198853,378.8290214538574,498.7763786315918,0.6445882320404053,383.9750003814697,501.95520401000977,0.6111003756523132,395.62458515167236,643.2902812957764,0.453542560338974,395.4211235046387,640.0055408477783,0.6593220829963684
12,15.98189998185262,177.0807962761767,351.83565616607666,95.0201940536499,0.8324753642082214,366.16710662841797,81.25526905059814,0.815654993057251,364.1836881637573,81.42552495002747,0.7182517051696777,400.3230857849121,88.05906772613525,0.5944840908050537,397.11207389831543,86.82013392448425,0.8142136335372925,407.7591133117676,162.3760199546814,0.7640811204910278,397.48775482177734,157.92638540267944,0.6669071316719055,403.96307945251465,276.35387420654297,0.7982443571090698,391.36691093444824,269.1620135307312,0.5452754497528076,375.73817253112793,371.07945442199707,0.723126232624054,370.22539615631104,356.0908842086792,0.41962897777557373,389.2531156539917,340.23787021636963,0.7475565671920776,378.3088445663452,338.64384412765503,0.8085590600967407,378.3121061325073,498.65321159362793,0.6471105813980103,383.8923454284668,501.916708946228,0.6158679127693176,395.7828998565674,643.677978515625,0.4555809795856476,395.6752681732178,639.9870014190674,0.6712376475334167
13,19.763599964790046,177.10506802288305,351.8381881713867,95.00656843185425,0.8320143818855286,366.17079734802246,81.2192577123642,0.8152788877487183,364.1788387298584,81.38896107673645,0.7178488969802856,400.36763191223145,88.05887460708618,0.5943122506141663,397.11567878723145,86.80632054805756,0.8146657943725586,407.81477451324463,162.38401293754578,0.7648724913597107,397.45715618133545,157.9306983947754,0.6676576137542725,403.9904594421387,276.35136365890503,0.7987419366836548,391.3765239715576,269.1331744194031,0.5454573035240173,375.7943916320801,371.0232353210449,0.723562479019165,370.23436546325684,355.9871578216553,0.4199153482913971,389.3181324005127,340.24012327194214,0.7490079998970032,378.30103397369385,338.64041090011597,0.8088523149490356,378.25292587280273,498.4979438781738,0.6496520042419434,383.84161949157715,501.85920238494873,0.6196197867393494,395.6584882736206,643.5887145996094,0.4505006670951843,395.52738189697266,639.8905277252197,0.6765774488449097
14,16.11259998753667,177.02080187626686,351.8444323539734,95.0047767162323,0.8319756388664246,366.17302894592285,81.21388792991638,0.81520015001297,364.18291568756104,81.38636469841003,0.7179612517356873,400.3499507904053,88.052898645401,0.5940805673599243,397.106409072876,86.80295169353485,0.8146931529045105,407.8010845184326,162.4106526374817,0.7652628421783447,397.4882698059082,157.96481609344482,0.6685119271278381,403.9541530609131,276.4221525192261,0.7982615232467651,391.36828422546387,269.23357486724854,0.5467123985290527,375.7879114151001,370.9848690032959,0.7241358160972595,370.25500774383545,356.0683536529541,0.4187474548816681,389.2810535430908,340.24632453918457,0.7486064434051514,378.4100818634033,338.7094187736511,0.8090695142745972,378.1943464279175,498.5057544708252,0.647314727306366,383.79037857055664,501.93263053894043,0.6197709441184998,395.6415796279907,643.406925201416,0.450161874294281,395.5404281616211,639.9207401275635,0.6752538084983826
15,15.907199995126575,177.05190693618383,351.84192180633545,95.0002384185791,0.8319287896156311,366.1731147766113,81.20891511440277,0.8151453137397766,364.1838598251343,81.38121485710144,0.7179132103919983,400.34703254699707,88.04569959640503,0.5938045978546143,397.10323333740234,86.79486215114594,0.814882218837738,407.77846813201904,162.39796042442322,0.764890193939209,397.5039339065552,157.9616618156433,0.6685017943382263,403.9556121826172,276.36629819869995,0.7981021404266357,391.4139461517334,269.21868324279785,0.5460787415504456,375.76563835144043,370.99074840545654,0.7242949604988098,370.25947093963623,356.0915279388428,0.4186244308948517,389.2599821090698,340.2292227745056,0.7478861808776855,378.43218326568604,338.69690895080566,0.8089538812637329,378.1755065917969,498.497257232666,0.6470162272453308,383.8140678405762,501.9637870788574,0.6206702589988708,395.5996513366699,643.396110534668,0.44739845395088196,395.4998302459717,640.0823593139648,0.676510751247406
16,16.307500016409904,177.03132799520242,351.8444323539734,95.00508785247803,0.8319794535636902,366.17268562316895,81.21402204036713,0.8152002692222595,364.1828727722168,81.38651490211487,0.7179610133171082,400.3499507904053,88.05190086364746,0.5940568447113037,397.10662364959717,86.80225968360901,0.8147069811820984,407.8011703491211,162.40873217582703,0.7652057409286499,397.49024391174316,157.96348571777344,0.6684326529502869,403.94702911376953,276.4225172996521,0.7982237935066223,391.37094497680664,269.23155784606934,0.5466253161430359,375.78216075897217,370.9910488128662,0.7241677045822144,370.25882720947266,356.07255935668945,0.41877374053001404,389.27830696105957,340.24158239364624,0.7484678030014038,378.41291427612305,338.7049341201782,0.8090044260025024,378.1911277770996,498.5068702697754,0.6474973559379578,383.79814624786377,501.9491958618164,0.6202607154846191,395.6320095062256,643.3822917938232,0.44893407821655273,395.5312442779541,639.9958419799805,0.6757216453552246
17,15.888499969150871,177.0425122753471,351.8420076370239,95.00010967254639,0.831924557685852,366.1731147766113,81.2090277671814,0.8151458501815796,364.183988571167,81.3812255859375,0.7179167866706848,400.3469467163086,88.04567277431488,0.5937934517860413,397.10357666015625,86.7946207523346,0.8148807883262634,407.77979850769043,162.39522457122803,0.7648630142211914,397.50054359436035,157.95837879180908,0.6683873534202576,403.9561700820923,276.36807918548584,0.7981300950050354,391.41016960144043,269.2154002189636,0.5460777282714844,375.76881408691406,370.9925937652588,0.7242450714111328,370.2595567703247,356.09195709228516,0.4188189208507538,389.26586151123047,340.2332353591919,0.7481034398078918,378.4207248687744,338.6955142021179,0.8089918494224548,378.1953763961792,498.5018491744995,0.6475485563278198,383.8035535812378,501.95932388305664,0.6204260587692261,395.6141996383667,643.3831930160522,0.4474291503429413,395.51012992858887,640.0438642501831,0.6765722632408142
18,17.722100019454956,177.0230251784323,351.8443465232849,95.00504493713379,0.8319829106330872,366.17268562316895,81.21408104896545,0.8152017593383789,364.1828727722168,81.38653635978699,0.7179611325263977,400.34982204437256,88.05207252502441,0.594065248966217,397.10662364959717,86.8023669719696,0.8147080540657043,407.8010845184326,162.40912914276123,0.7652328014373779,397.4901580810547,157.96361446380615,0.6684672236442566,403.9466428756714,276.42449140548706,0.7982475757598877,391.36970043182373,269.2322874069214,0.5466641187667847,375.78091621398926,370.9903621673584,0.7241297364234924,370.25633811950684,356.0704779624939,0.41889137029647827,389.2825126647949,340.24083137512207,0.7485554814338684,378.40441703796387,338.69978427886963,0.809029221534729,378.2032299041748,498.51558208465576,0.6478786468505859,383.7858295440674,501.9461917877197,0.6199207305908203,395.6350564956665,643.3953809738159,0.4491892457008362,395.53497791290283,639.9835681915283,0.6754536032676697
19,16.301700030453503,177.0413920001868,351.84202909469604,95.00008821487427,0.8319247364997864,366.1732006072998,81.2090277671814,0.8151454925537109,364.18407440185547,81.38122022151947,0.71791672706604,400.3469467163086,88.04571568965912,0.5937970876693726,397.10357666015625,86.79463148117065,0.8148803114891052,407.7800989151001,162.39535331726074,0.7648707032203674,397.499942779541,157.95842170715332,0.6683889627456665,403.95724296569824,276.367564201355,0.7981505393981934,391.4091396331787,269.21464920043945,0.5460825562477112,375.76945781707764,370.99207878112793,0.7242417931556702,370.2596426010132,356.0916996002197,0.4188055396080017,389.26586151123047,340.2350378036499,0.7481396794319153,378.4187936782837,338.69680166244507,0.8089989423751831,378.19713592529297,498.50515365600586,0.64763343334198,383.79913330078125,501.96155548095703,0.6204105615615845,395.60977935791016,643.3813047409058,0.4475276470184326,395.5059242248535,640.0418472290039,0.6764460206031799
20,17.352199996821582,177.02136826952275,351.84428215026855,95.00516295433044,0.8319864273071289,366.17268562316895,81.21423661708832,0.8152034878730774,364.1828727722168,81.38669192790985,0.7179619073867798,400.34982204437256,88.05221736431122,0.594072163105011,397.10662364959717,86.8025279045105,0.8147052526473999,407.80125617980957,162.40878582000732,0.765229344367981,397.4902009963989,157.9633355140686,0.6684592366218567,403.9466428756714,276.42412662506104,0.7982460260391235,391.3687562942505,269.23155784606934,0.5466595888137817,375.78134536743164,370.9903621673584,0.7241408824920654,370.25736808776855,356.07064962387085,0.41885218024253845,389.2815685272217,340.2418613433838,0.7485402226448059,378.40441703796387,338.700749874115,0.8090128898620605,378.20138454437256,498.51330757141113,0.6477696299552917,383.7846279144287,501.9476079940796,0.619953453540802,395.63642978668213,643.3910465240479,0.4490337669849396,395.53678035736084,639.9851989746094,0.675737202167511
21,15.619700017850846,177.0413920001868,351.84202909469604,95.00008821487427,0.8319247364997864,366.1732006072998,81.2090277671814,0.8151454925537109,364.18407440185547,81.38122022151947,0.71791672706604,400.3469467163086,88.04571568965912,0.5937970876693726,397.10357666015625,86.79463148117065,0.8148803114891052,407.7800989151001,162.39535331726074,0.7648707032203674,397.499942779541,157.95842170715332,0.6683889627456665,403.95724296569824,276.367564201355,0.7981505393981934,391.4091396331787,269.21464920043945,0.5460825562477112,375.76945781707764,370.99207878112793,0.7242417931556702,370.2596426010132,356.0916996002197,0.4188055396080017,389.26586151123047,340.2350378036499,0.7481396794319153,378.4187936782837,338.69680166244507,0.8089989423751831,378.19713592529297,498.50515365600586,0.64763343334198,383.79913330078125,501.96155548095703,0.6204105615615845,395.60977935791016,643.3813047409058,0.4475276470184326,395.5059242248535,640.0418472290039,0.6764460206031799
22,15.875599987339228,177.02136826952275,351.84428215026855,95.00516295433044,0.8319864273071289,366.17268562316895,81.21423661708832,0.8152034878730774,364.1828727722168,81.38669192790985,0.7179619073867798,400.34982204437256,88.05221736431122,0.594072163105011,397.10662364959717,86.8025279045105,0.8147052526473999,407.80125617980957,162.40878582000732,0.765229344367981,397.4902009963989,157.9633355140686,0.6684592366218567,403.9466428756714,276.42412662506104,0.7982460260391235,391.3687562942505,269.23155784606934,0.5466595888137817,375.78134536743164,370.9903621673584,0.7241408824920654,370.25736808776855,356.07064962387085,0.41885218024253845,389.2815685272217,340.2418613433838,0.7485402226448059,378.40441703796387,338.700749874115,0.8090128898620605,378.20138454437256,498.51330757141113,0.6477696299552917,383.7846279144287,501.9476079940796,0.619953453540802,395.63642978668213,643.3910465240479,0.4490337669849396,395.53678035736084,639.9851989746094,0.675737202167511
23,15.551999968010932,177.0413920001868,351.84202909469604,95.00008821487427,0.8319247364997864,366.1732006072998,81.2090277671814,0.8151454925537109,364.18407440185547,81.38122022151947,0.71791672706604,400.3469467163086,88.04571568965912,0.5937970876693726,397.10357666015625,86.79463148117065,0.8148803114891052,407.7800989151001,162.39535331726074,0.7648707032203674,397.499942779541,157.95842170715332,0.6683889627456665,403.95724296569824,276.367564201355,0.7981505393981934,391.4091396331787,269.21464920043945,0.5460825562477112,375.76945781707764,370.99207878112793,0.7242417931556702,370.2596426010132,356.0916996002197,0.4188055396080017,389.26586151123047,340.2350378036499,0.7481396794319153,378.4187936782837,338.69680166244507,0.8089989423751831,378.19713592529297,498.50515365600586,0.64763343334198,383.79913330078125,501.96155548095703,0.6204105615615845,395.60977935791016,643.3813047409058,0.4475276470184326,395.5059242248535,640.0418472290039,0.6764460206031799
24,15.814099984709173,177.0807962761767,351.83565616607666,95.0201940536499,0.8324753642082214,366.16710662841797,81.25526905059814,0.815654993057251,364.1836881637573,81.42552495002747,0.7182517051696777,400.3230857849121,88.05906772613525,0.5944840908050537,397.11207389831543,86.82013392448425,0.8142136335372925,407.7591133117676,162.3760199546814,0.7640811204910278,397.48775482177734,157.92638540267944,0.6669071316719055,403.96307945251465,276.35387420654297,0.7982443571090698,391.36691093444824,269.1620135307312,0.5452754497528076,375.73817253112793,371.07945442199707,0.723126232624054,370.22539615631104,356.0908842086792,0.41962897777557373,389.2531156539917,340.23787021636963,0.7475565671920776,378.3088445663452,338.64384412765503,0.8085590600967407,378.3121061325073,498.65321159362793,0.6471105813980103,383.8923454284668,501.916708946228,0.6158679127693176,395.7828998565674,643.677978515625,0.4555809795856476,395.6752681732178,639.9870014190674,0.6712376475334167
25,16.038000001572073,177.10506802288305,351.8381881713867,95.00656843185425,0.8320143818855286,366.17079734802246,81.2192577123642,0.8152788877487183,364.1788387298584,81.38896107673645,0.7178488969802856,400.36763191223145,88.05887460708618,0.5943122506141663,397.11567878723145,86.80632054805756,0.8146657943725586,407.81477451324463,162.38401293754578,0.7648724913597107,397.45715618133545,157.9306983947754,0.6676576137542725,403.9904594421387,276.35136365890503,0.7987419366836548,391.3765239715576,269.1331744194031,0.5454573035240173,375.7943916320801,371.0232353210449,0.723562479019165,370.23436546325684,355.9871578216553,0.4199153482913971,389.3181324005127,340.24012327194214,0.7490079998970032,378.30103397369385,338.64041090011597,0.8088523149490356,378.25292587280273,498.4979438781738,0.6496520042419434,383.84161949157715,501.85920238494873,0.6196197867393494,395.6584882736206,643.5887145996094,0.4505006670951843,395.52738189697266,639.8905277252197,0.6765774488449097
26,15.556700003799051,176.7447655831383,351.5679717063904,94.43547248840332,0.8185697197914124,365.44432640075684,80.81294059753418,0.8017604351043701,363.4079933166504,81.03893280029297,0.6991490721702576,399.17728900909424,88.00420045852661,0.610494077205658,396.10416412353516,86.78645610809326,0.8205516338348389,407.67165184020996,162.51283407211304,0.8491861820220947,402.0519733428955,159.57802534103394,0.825821042060852,404.8408269882202,275.3042507171631,0.7692949771881104,396.7906379699707,267.22423553466797,0.6317794919013977,370.8094310760498,366.2531518936157,0.7559282183647156,373.9307498931885,352.0169734954834,0.3879644274711609,385.0247526168823,339.75191831588745,0.8380751013755798,383.508038520813,338.7820529937744,0.8131803274154663,233.5400676727295,302.74500846862793,0.6651968955993652,386.0990524291992,502.57657527923584,0.7161177396774292,246.87068939208984,449.54089164733887,0.7559770345687866,396.37285709381104,643.7780141830444,0.8166508674621582
27,14.690899988636374,176.23184027976063,351.96511030197144,94.06944751739502,0.7900254130363464,364.6636962890625,80.23111045360565,0.8050508499145508,362.5281858444214,80.68553566932678,0.7051372528076172,397.76309967041016,88.1136292219162,0.6243512630462646,394.893479347229,87.22019076347351,0.8145467638969421,408.279333114624,162.40362524986267,0.8839211463928223,400.2708578109741,159.76471781730652,0.8402035236358643,404.08058166503906,273.82545232772827,0.8038837313652039,396.7699956893921,267.6161813735962,0.6529636383056641,375.2264070510864,363.9737033843994,0.5577380657196045,373.24976921081543,356.10618352890015,0.2839077413082123,381.76331520080566,337.42146492004395,0.8806877136230469,380.62657356262207,338.02704334259033,0.8400595188140869,230.54766654968262,307.2300052642822,0.6548325419425964,384.17524337768555,507.50819206237793,0.8707122206687927,243.43769788742065,447.9659843444824,0.8278158903121948,396.1419725418091,645.183277130127,0.8497505784034729
28,14.779800025280565,179.85956587477045,348.72326374053955,93.37675094604492,0.7142230868339539,361.683611869812,78.8913094997406,0.7423387765884399,358.3856749534607,78.44349324703217,0.7705509066581726,395.39138317108154,88.31859290599823,0.664338231086731,391.5797710418701,87.51181125640869,0.7766258716583252,407.55290508270264,163.82737398147583,0.8882574439048767,395.4897451400757,161.31210565567017,0.8514386415481567,404.9436950683594,271.36906385421753,0.8189273476600647,390.70245265960693,266.1492919921875,0.5421900749206543,377.32428073883057,365.68233489990234,0.5136933326721191,372.6238489151001,352.60984897613525,0.2750227451324463,381.6790723800659,334.3097162246704,0.9002023339271545,377.42457389831543,335.2945804595947,0.8419489860534668,224.24278020858765,302.9715156555176,0.6785476207733154,388.7322950363159,502.9463768005371,0.6849320530891418,245.3579878807068,444.3753433227539,0.8346444964408875,398.12509059906006,647.4823379516602,0.7910753488540649
