frame,inference_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle
10,19.645300053525716,381.7047667503357,191.73327308893204,0.9998927712440491,387.59307557344437,181.72320067882538,0.9997864365577698,378.09734427928925,182.26246058940887,0.9996030926704407,399.3329483270645,173.97354114055634,0.9998780488967896,380.13694006204605,178.3802114725113,0.999790370464325,443.4926016330719,198.96780067682266,0.999784529209137,365.2927795648575,202.78148114681244,0.9995866417884827,490.91535127162933,179.09044814109802,0.9995149970054626,305.3990060687065,186.55064755678177,0.9541258811950684,479.82524490356445,125.95279294252396,0.9979287385940552,270.02057921886444,146.85238683223724,0.9899348616600037,430.8755884170532,337.0693533420563,0.9966250061988831,385.1412037014961,336.45176804065704,0.997615396976471,435.65783047676086,431.9405230283737,0.9544550180435181,382.796515583992,438.5827091932297,0.9497933387756348,438.92432564496994,514.3013453483582,0.710804283618927,384.4935515522957,518.7687578201294,0.8473364114761353,117.96117853763614,113.60864462668798,100.95239549393398,146.8695185369442
11,19.990300002973527,382.0265321135521,192.50628769397736,0.999898374080658,388.135470867157,182.8643627166748,0.999801754951477,378.14832681417465,183.80113077163696,0.9996303915977478,399.5902428627014,174.73749268054962,0.9998854994773865,379.9652319550514,179.7603458762169,0.9998056292533875,442.2062360048294,200.9335659146309,0.9997749328613281,365.1702073812485,204.4594148993492,0.9995999336242676,472.4983721971512,188.83057391643524,0.9993711113929749,307.3779580593109,192.8701222538948,0.9582321047782898,454.6718806028366,136.3974853157997,0.9977976083755493,280.3916578888893,154.56178283691406,0.9900650978088379,430.2434317469597,339.46206283569336,0.9967950582504272,384.9354001879692,339.0368980169296,0.9976720213890076,434.58478862047195,433.65547811985016,0.9507136940956116,382.8463205695152,440.69755506515503,0.9469015002250671,438.5539863705635,514.1810071468353,0.696636438369751,384.12760132551193,520.9061934947968,0.8267173767089844,116.71440758577508,109.69454302736791,93.00151219115848,136.50210264570524
12,19.54840001417324,382.54724979400635,191.49867391586304,0.9999046325683594,389.11800199747086,182.55136275291443,0.9998173713684082,378.17088758945465,183.72844529151917,0.9996591210365295,400.07600873708725,174.79604822397232,0.9998934864997864,379.8588510751724,179.80760651826859,0.9998204112052917,442.30325001478195,203.20902860164642,0.9997612237930298,365.3521387577057,206.21995675563812,0.9996134638786316,461.90567338466644,203.63589745759964,0.9991913437843323,314.1613649725914,209.28162902593613,0.961856484413147,435.33456641435623,150.52187258005142,0.9977293014526367,287.8546981215477,175.46528244018555,0.9905789494514465,429.97821551561356,340.9079610109329,0.996985673904419,384.9132943749428,339.7607669830322,0.9977664351463318,433.14221036434174,433.8228055238724,0.9476501941680908,382.5095146894455,440.1953617334366,0.9438291788101196,437.9176012277603,509.69212079048157,0.6812031865119934,384.80870658159256,508.33649134635925,0.8137315511703491,93.86725545471641,94.9107327063587,62.175292057636256,124.45759958181189
13,26.451499958056957,382.3928302526474,193.0267277956009,0.99985271692276,388.91407185792923,183.1550593972206,0.9997753500938416,378.20064747333527,184.72206485271454,0.9995633363723755,400.17462849617004,176.57699328660965,0.9998646974563599,380.2571036219597,181.55184692144394,0.9997664093971252,442.3531620502472,206.80073183774948,0.9996768832206726,367.3982110619545,208.89819049835205,0.9995909333229065,446.85686016082764,214.2308316230774,0.9980441331863403,322.5503336787224,220.78047198057175,0.9609115719795227,414.52820587158203,188.7660467028618,0.9954109787940979,298.49184942245483,208.3555225133896,0.9885526299476624,428.9590465426445,341.57344031333923,0.9970883131027222,384.51145565509796,340.1045300960541,0.9977839589118958,432.04366385936737,433.583335518837,0.94253009557724,381.50145214796066,439.96150147914886,0.9397042989730835,436.9037579894066,504.49854719638824,0.6649845242500305,384.91308027505875,502.72939467430115,0.8040007948875427,36.897417127674025,82.59178439065437,20.55121045580379,137.84665602062134
14,19.494100008159876,380.1191162467003,193.7330436706543,0.9997830986976624,387.11456233263016,183.58714592456818,0.9997079968452454,377.9906422495842,184.73854726552963,0.9993780255317688,399.5075735449791,178.00315177440643,0.9998301863670349,380.45150631666183,181.71884256601334,0.9996140003204346,442.42068380117416,206.68960750102997,0.9996734857559204,367.4666694998741,210.02134704589844,0.9995599985122681,442.30643475055695,230.05774807929993,0.997603178024292,328.44442319869995,230.82946580648422,0.9500491619110107,388.7525870203972,213.68736439943314,0.9946603775024414,310.79766845703125,232.35727840662003,0.9756658673286438,429.05488300323486,342.5377142429352,0.9970327019691467,384.53969007730484,340.88977456092834,0.9976502656936646,430.96224534511566,436.0273470878601,0.9385481476783752,380.7144477367401,440.2632517814636,0.9356474280357361,436.8266285061836,509.9821388721466,0.6536166071891785,385.0430924296379,516.638017654419,0.79216468334198,5.339000534383558,69.36459190333305,73.28273533611691,156.87998419888467
15,19.1010000417009,380.86691361665726,194.4654177427292,0.999742329120636,387.74760216474533,184.21246725320816,0.9996434450149536,378.0146481990814,185.41960418224335,0.9992616772651672,400.6559517979622,178.641366481781,0.9998141527175903,380.2147921323776,182.12662017345428,0.9994935989379883,441.9482188820839,207.48839378356934,0.9996939301490784,366.05850780010223,212.20890855789185,0.9995792508125305,436.6247590780258,245.45248752832413,0.9969866871833801,330.698547065258,248.01783257722855,0.9392432570457458,378.7991636991501,245.86003893613815,0.993262529373169,316.03559535741806,258.7309635877609,0.966045618057251,429.15660721063614,343.48075556755066,0.9968972206115723,384.54490876197815,341.9147906303406,0.9975216388702393,430.6555472612381,436.7662960290909,0.9385436773300171,380.5510627627373,440.3003183603287,0.936707079410553,436.00146079063416,512.4539880752563,0.6504222750663757,385.1841039657593,519.8015551567078,0.7912725806236267,2.6086694489250677,52.75004096701746,98.38598258421261,170.7913873135446
16,19.073800009209663,380.9303942322731,195.50010007619858,0.9996462464332581,387.8136787414551,185.08784472942352,0.9994562268257141,377.98336285352707,186.57154840230942,0.9989144802093506,400.67963659763336,179.54691898822784,0.9997248649597168,379.8782003521919,183.0262160897255,0.9991599917411804,441.36883783340454,209.59812754392624,0.9997061491012573,365.81036603450775,213.51260256767273,0.9995983242988586,437.09438717365265,260.18946862220764,0.9962864518165588,335.3029791712761,256.6143684387207,0.935954749584198,385.0288815498352,280.28410851955414,0.9922581315040588,323.3247864842415,287.1570484638214,0.9599816799163818,429.0680233836174,344.8159667253494,0.996338427066803,384.5640171766281,343.09452724456787,0.9972259402275085,429.86784702539444,438.54271709918976,0.9316149353981018,380.0102196931839,440.5113173723221,0.93416428565979,433.92892038822174,513.4037852287292,0.6298739314079285,384.61328691244125,522.3082089424133,0.777564287185669,0.36847290851530046,43.52573644463303,115.93349194432744,166.12323867330835
17,18.602500029373914,381.0109760761261,195.5548705458641,0.9996407628059387,387.864848613739,185.44091218709946,0.9994228482246399,377.83180689811707,186.84099739789963,0.998859167098999,400.6972998380661,179.93073451519012,0.9996926784515381,379.3874298930168,183.3432424068451,0.9990587830543518,441.0198282599449,210.49366694688797,0.9997294545173645,364.9235643148422,213.49296844005585,0.9996256828308105,439.34281063079834,269.73014664649963,0.9960989356040955,341.21299237012863,268.61229825019836,0.9374813437461853,396.03939628601074,301.86898171901703,0.992061972618103,330.1169179677963,313.78354942798615,0.9590767025947571,428.20099914073944,342.71915650367737,0.9959384799003601,383.2059816122055,342.3598610162735,0.9969803690910339,429.568481862545,438.3183572292328,0.9320650100708008,378.59057688713074,440.4335047006607,0.9355559349060059,434.1770353913307,515.6887633800507,0.6358212232589722,383.006092607975,522.6175293922424,0.7791804075241089,3.9156918198857387,31.35052584118784,128.20362858191274,170.5253095426648
18,19.88759997766465,380.82224702835083,196.1137193441391,0.9996406435966492,387.4095384478569,186.24135726690292,0.9993935823440552,377.38093930482864,187.50364166498184,0.998833417892456,400.52858912944794,180.68966442346573,0.9996529817581177,378.6704093813896,183.88924306631088,0.998943567276001,440.76668190956116,213.16224950551987,0.9997483491897583,363.8058558702469,214.3398598432541,0.9996522665023804,440.2936817407608,275.3756067752838,0.9955672025680542,345.8439728617668,275.2528557777405,0.9379614591598511,409.92813605070114,320.3377891778946,0.991165816783905,337.195060133934,329.1373165845871,0.9585258960723877,428.301411986351,342.5147625207901,0.9954421520233154,383.2781600356102,342.881236076355,0.9967320561408997,429.768237054348,438.21979451179504,0.930354654788971,378.62164813280106,440.9237245321274,0.9341235756874084,435.72853696346283,517.5867290496826,0.6382033228874207,383.0723565220833,525.1057856082916,0.7776696085929871,5.068802005806527,25.043664290982367,146.40218585746769,172.6890692927811
19,20.452699973247945,380.76682192087173,196.6388040781021,0.9996445178985596,387.25196093320847,186.55759942531586,0.9993776082992554,376.95854699611664,188.0647675395012,0.998831570148468,400.3504580259323,181.00830429792404,0.9996204972267151,377.15725845098495,184.3793724179268,0.9988543391227722,440.3871095776558,215.23879224061966,0.9997669458389282,360.80139219760895,218.1162022948265,0.9996747374534607,443.14525133371353,280.598224401474,0.9956103563308716,345.90097695589066,281.10090029239655,0.9404740929603577,416.3191781640053,338.5892037153244,0.991044819355011,339.92855364084244,341.8595074415207,0.9587286114692688,428.37185084819794,342.783940076828,0.9952065348625183,382.996377825737,344.2759829759598,0.996573269367218,429.94711750745773,438.19823014736176,0.9256173968315125,378.10561388731,441.62765777111053,0.9267318844795227,435.7483412027359,516.6229376792908,0.6355805993080139,382.8172029852867,524.0749788284302,0.7669258117675781,7.798032798751046,23.28768071311304,152.75876451186608,172.30412469085996
20,19.347299996297807,379.1784416437149,196.9660546183586,0.9996631145477295,385.2538470029831,186.66232985258102,0.9993935227394104,374.7615075111389,188.26807576417923,0.9988813996315002,399.1582428216934,181.05913889408112,0.9996176958084106,374.7467346191406,184.50480765104294,0.9988630414009094,440.4238277077675,216.833258330822,0.9997847676277161,357.8541467189789,221.75617653131485,0.9996988773345947,446.1352365016937,284.3860125541687,0.9957501292228699,345.46817404031754,287.4887475967407,0.9432877898216248,436.1081360578537,344.81255865097046,0.9911234974861145,338.7181667089462,348.55785143375397,0.9593425393104553,427.54601407051086,344.33244240283966,0.9950653910636902,381.0032952427864,346.48332941532135,0.9965095520019531,429.7264340519905,438.1409865617752,0.921095609664917,378.3106145262718,443.2193491458893,0.9233545660972595,436.43656527996063,516.5696752071381,0.6329344511032104,383.42291831970215,524.8667981624603,0.7613039016723633,10.600207268355819,21.185469466463033,165.74555152184612,175.63622810807323
21,18.427799979690462,378.2330300807953,197.25548458099365,0.9996901750564575,384.1421601176262,186.70624274015427,0.9994332790374756,373.36300706863403,188.3799842596054,0.9989725947380066,398.1455771327019,181.3097831606865,0.9996360540390015,372.52692025899887,184.71757102012634,0.9989529848098755,440.4652292728424,217.471171438694,0.9998016953468323,355.74660098552704,223.32429790496826,0.9997267723083496,454.107031583786,281.1794971227646,0.9956609010696411,344.85515254735947,287.20026767253876,0.9471410512924194,461.57440733909607,338.7838861942291,0.9897058606147766,333.1072778105736,350.42704451084137,0.9600410461425781,427.63631069660187,344.033527135849,0.9948550462722778,381.01129722595215,346.19210493564606,0.9964233636856079,429.52609008550644,438.12270963191986,0.9191362857818604,378.4277004003525,442.9710121154785,0.9233285784721375,436.5184049606323,516.1096756458282,0.6342903971672058,383.4975321292877,524.012246131897,0.7592131495475769,17.874157453052938,21.29589455147285,175.30000636802316,179.1505763323221
22,17.82370003638789,376.9962821006775,197.80353611707687,0.9997158646583557,382.27130180597305,187.050111413002,0.9994708895683289,371.6964535713196,188.78678166866302,0.9990516901016235,395.631616294384,181.35894387960434,0.9996572136878967,370.9158453941345,185.02508187294006,0.9990190863609314,439.3470123410225,216.5510215163231,0.9998185038566589,355.29589396715164,222.8239141702652,0.9997515082359314,460.8705539703369,273.3781132698059,0.9958681464195251,346.6951804757118,282.39346528053284,0.9499686360359192,479.5894674062729,323.7530416250229,0.9900656938552856,330.33562099933624,335.04236340522766,0.9617856740951538,427.54464918375015,341.51634752750397,0.9945735335350037,380.4416844844818,344.56205010414124,0.9963895678520203,429.1383284330368,436.8299335241318,0.9199933409690857,378.4433832168579,440.6333746910095,0.9268984794616699,436.5750076174736,503.8647358417511,0.6384038329124451,383.52539187669754,514.1051850318909,0.7681704759597778,26.139731723371746,19.886328828834095,179.64022667523716,170.95409564970177
23,17.96739996643737,375.11123967170715,198.1006116271019,0.999740719795227,379.9773821234703,187.15853643417358,0.9995104670524597,369.6177577972412,188.95340031385422,0.9991248846054077,393.6982943415642,181.30578696727753,0.9996829032897949,369.342184484005,185.06923604011536,0.9990791082382202,437.1700447201729,216.4915008544922,0.9998350739479065,354.98207706213,221.78240060806274,0.9997729063034058,466.7725384235382,269.54662334918976,0.9961349964141846,347.1649423837662,278.8243669271469,0.9514961242675781,494.52379071712494,315.57562351226807,0.9907649159431458,329.6164059638977,324.9488534927368,0.9642438888549805,427.28205567598343,339.52639400959015,0.9946038722991943,379.68995302915573,342.62222242355347,0.9964117407798767,428.5669226050377,435.5913246870041,0.9227798581123352,378.51467847824097,439.3358634710312,0.9303392171859741,436.59462451934814,500.5253356695175,0.6422619819641113,383.4160135984421,510.38151693344116,0.7771608829498291,33.754486950599016,19.359180852131928,178.07354110576733,166.97347662258366
24,18.220000027213246,373.3052803874016,198.010855615139,0.9997602105140686,378.01098173856735,187.1108083128929,0.999535858631134,367.97759211063385,188.96609765291214,0.9991663694381714,392.2211657166481,181.26078832149506,0.9997003078460693,368.4609761238098,185.15986669063568,0.9990924596786499,435.6533879041672,214.81750297546387,0.9998499155044556,354.940193772316,219.22038823366165,0.9997901320457458,475.7843772172928,263.02124667167664,0.9963741302490234,345.8122057914734,276.47786247730255,0.9525827765464783,516.6203439235687,307.1884731054306,0.9914067387580872,324.85147923231125,320.3240965604782,0.9662871956825256,426.38770693540573,338.62509405612946,0.9946970343589783,379.0680196285248,341.09787821769714,0.996414840221405,428.65874469280243,434.4461815357208,0.9237329959869385,378.5212352871895,438.31763339042664,0.9329885840415955,437.254614174366,501.948402762413,0.6465460062026978,383.3973066210747,507.61198902130127,0.7834834456443787,44.05834572437285,20.255807323528693,177.02260771218005,163.50770526457183
25,18.83119996637106,371.82395005226135,197.53975719213486,0.9997711777687073,376.44722294807434,187.02444529533386,0.9995405077934265,366.77501982450485,188.93041843175888,0.9991641640663147,390.52434384822845,180.99215364456177,0.9997049570083618,367.7502447962761,185.14765191078186,0.9990526437759399,433.88061410188675,211.66663265228271,0.9998620748519897,355.2667228579521,216.6116731762886,0.9997951984405518,483.5660516023636,251.09250378608704,0.9965874552726746,345.36446940898895,269.65737068653107,0.951846182346344,532.5822931528091,289.5901119709015,0.9920220375061035,313.6679450273514,293.1535402536392,0.9679322242736816,425.5267310142517,337.9119921922684,0.9946120381355286,379.1166203022003,340.2313828468323,0.996311604976654,428.3328846693039,429.66145622730255,0.9267931580543518,378.3486440181732,435.12263906002045,0.9363495111465454,436.73967719078064,496.462850689888,0.655631422996521,383.47379380464554,503.4783868789673,0.7939623594284058,55.35350841462469,21.493813733818516,179.71393594055394,137.12292940501354
26,18.09630001662299,370.2108144760132,197.087282538414,0.9997701644897461,375.0412290096283,186.89356619119644,0.999531090259552,365.11729794740677,188.80885875225067,0.9991238713264465,389.3106116056442,180.3226329088211,0.9997076392173767,366.2330527305603,185.0795356631279,0.9990422129631042,432.20017087459564,208.3727589249611,0.9998725652694702,355.07812762260437,213.7671977877617,0.9997798204421997,485.79033529758453,234.51664036512375,0.9968394041061401,342.08162236213684,256.3137642145157,0.9484763741493225,538.1432700157166,262.04068636894226,0.9925887584686279,305.0757420063019,270.9153723716736,0.9694072604179382,423.9320883154869,337.11055183410645,0.9944918155670166,378.21788251399994,338.5766270160675,0.9962359666824341,427.9337221980095,426.8044946193695,0.929990291595459,377.99741315841675,432.5249625444412,0.9391733407974243,436.5621348619461,492.71282279491425,0.6626644730567932,383.49456149339676,501.1984454393387,0.8043356537818909,67.66936421336491,27.489515300806314,178.27265233925965,128.51907036589157
27,18.498999997973442,369.11887830495834,196.09349709749222,0.9997826814651489,373.9581244587898,186.30763375759125,0.9995574951171875,364.08161652088165,188.39408403635025,0.9991644024848938,388.26559007167816,179.48477441072464,0.9997279047966003,365.68974751234055,184.74765557050705,0.9991150498390198,430.26965898275375,204.38279354572296,0.9998835325241089,354.61810725927353,211.5123645067215,0.999772846698761,488.8445236682892,222.84223634004593,0.9971038699150085,332.8412587046623,239.854800760746,0.9494168758392334,548.3292860984802,240.87271416187286,0.9931948184967041,291.9453440308571,247.95151084661484,0.971579909324646,423.0248668193817,337.2214801311493,0.9946468472480774,377.7230173945427,338.4957078695297,0.9963833093643188,427.97092205286026,427.4255483150482,0.9335574507713318,377.36560440063477,432.45839953422546,0.941959798336029,436.80420154333115,494.9537070989609,0.6698939204216003,383.3672523498535,501.31923604011536,0.8146335482597351,75.62985336918007,47.84907916438995,179.37075967128965,138.7355828095521
