frame,inference_ms,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,16.93739998154342,132.65357687179406,136.88163975297067,,,125.16235505744896,114.93293676840713,134.74514015421593,150.11674490529862,371.10197401046753,215.67404562234879,0.40250781178474426,374.92490005493164,214.72944009304047,0.4657672345638275,376.56669425964355,210.46212631464005,0.5655264854431152,371.69812393188477,212.75717771053314,0.360735684633255,366.22622632980347,206.40328133106232,0.5727759003639221,354.7644991874695,214.61110264062881,0.44871026277542114,344.56095695495605,212.73338770866394,0.4836713671684265,378.1918845176697,230.98853880167007,0.37384432554244995,374.03288650512695,229.42911130189896,0.3529828190803528,392.2683162689209,230.01567018032074,0.21747422218322754,378.1831908226013,225.02781850099564,0.25418245792388916,262.23634004592896,234.93796402215958,0.5022730827331543,259.13438415527344,233.37971889972687,0.435273677110672,250.0982484817505,263.8525174856186,0.44267091155052185,252.83928966522217,264.7526342868805,0.4324492812156677,273.51903772354126,320.4439175128937,0.6497249007225037,271.18263244628906,319.4567036628723,0.6047242283821106
1,16.03120000800118,144.66867587734484,143.36865976889032,,,111.92579818529806,95.82162610252335,147.4551440377606,178.0508260794677,365.2165193557739,219.84000259637833,0.3131346106529236,371.25651454925537,218.927734375,0.3605402112007141,370.5386276245117,217.00805217027664,0.420486181974411,370.97351455688477,217.36903339624405,0.318987637758255,367.37220191955566,212.85850602388382,0.4846527576446533,349.74037742614746,215.91553550958633,0.30496785044670105,346.199667930603,214.8172636628151,0.5362098217010498,384.91147899627686,231.17434298992157,0.3984387218952179,380.15289402008057,230.13990527391434,0.4168422520160675,417.96382093429565,237.93816816806793,0.24792468547821045,416.02606201171875,237.82599902153015,0.27903905510902405,253.27357006072998,236.20551526546478,0.5329558849334717,259.7258839607239,233.73850631713867,0.4234902858734131,248.36228942871094,263.92340314388275,0.42544612288475037,263.90353298187256,270.28792667388916,0.32052671909332275,270.82336044311523,318.15722823143005,0.4567525088787079,271.1568293571472,318.9961178302765,0.6046227812767029
2,16.411200049333274,140.5270349518825,141.61044049122373,,,125.1749970664889,115.34452893470221,132.2271898749207,147.33252822847916,369.2646474838257,221.6454358100891,0.4222075939178467,370.3193392753601,219.14016342163086,0.35991987586021423,368.55555534362793,217.23408567905426,0.4311222434043884,368.82877492904663,215.96220380067825,0.3939448893070221,364.61731147766113,213.12912797927856,0.47422462701797485,356.97603368759155,216.3311197757721,0.45927390456199646,343.8026342391968,215.0160027742386,0.5181419253349304,383.6710605621338,231.12348651885986,0.3811071813106537,374.3887720108032,230.21023535728455,0.3828992545604706,419.2391405105591,237.69434201717377,0.26121148467063904,379.9846053123474,228.4085629582405,0.24989823997020721,263.212384223938,233.6771224141121,0.47164422273635864,259.57129287719727,232.87816298007965,0.3952762186527252,249.3414168357849,263.8431724309921,0.438416451215744,252.05170154571533,264.51137232780457,0.41255298256874084,273.23788261413574,319.92495357990265,0.6252731084823608,270.9134564399719,318.3848714828491,0.6308145523071289
3,16.357499989680946,137.41311836126167,147.9076235698037,,,122.46723006507288,110.48368874731725,133.85391976301452,151.60810628858079,369.4213614463806,225.34037923812866,0.4763486683368683,371.1519122123718,223.29985237121582,0.4344574809074402,368.36853981018066,221.8116524219513,0.3492370843887329,373.1962699890137,220.9235160946846,0.38195955753326416,365.11077976226807,215.84294039011002,0.5444244742393494,361.979887008667,216.2556185722351,0.30649465322494507,342.2596044540405,216.55755215883255,0.47714564204216003,384.5822558403015,231.1326606273651,0.3079756498336792,375.50702381134033,229.9094699025154,0.3618474006652832,416.8544397354126,235.7249999642372,0.2481391280889511,377.01927185058594,226.7055407166481,0.248395636677742,263.13565731048584,232.324525475502,0.4524898827075958,258.29698419570923,231.6834917664528,0.37149277329444885,250.1657257080078,262.5367736816406,0.4448389708995819,252.5940718650818,263.15406012535095,0.4155767858028412,274.6013774871826,320.3487859964371,0.6044839024543762,270.9629144668579,319.28541564941406,0.637974739074707
4,16.562100034207106,,,,,118.81305689800459,91.98387757892333,139.64001239305767,172.97832206215637,363.84422969818115,228.51392275094986,0.48451563715934753,366.89591884613037,225.99213981628418,0.43347030878067017,368.9176073074341,225.16924792528152,0.43608763813972473,368.6131258010864,222.17405819892883,0.3575846552848816,359.9681558609009,216.39137828350067,0.5659148097038269,354.48074102401733,216.84263330698013,0.41242626309394836,328.4144401550293,216.86789059638977,0.5600795745849609,389.0771994590759,231.25333434343338,0.2801022231578827,366.3704557418823,229.73402220010757,0.28595903515815735,414.85120010375977,235.30183708667755,0.2611313462257385,377.4419775009155,227.8650825023651,0.24274493753910065,261.2155132293701,233.86704355478287,0.4367186725139618,248.03435516357422,232.95916295051575,0.48813772201538086,251.28079319000244,263.61344933509827,0.45511528849601746,253.17771196365356,264.2427589893341,0.43085339665412903,273.57481384277344,319.0948677062988,0.591528594493866,268.9964208602905,318.135290145874,0.6444756388664246
5,16.42509998055175,,,,,114.26159848939609,87.39610695340747,147.36609789785493,179.87934268268617,364.1538667678833,229.10089474916458,0.49095234274864197,367.75922298431396,226.58948254585266,0.4276310205459595,368.7327651977539,225.75963884592056,0.45247793197631836,369.22406005859375,223.55221158266068,0.381801038980484,359.9976739883423,217.54156076908112,0.566192626953125,352.9540877342224,218.20773780345917,0.4426758587360382,325.90721893310547,217.46339565515518,0.5260580778121948,385.8936643600464,231.49396950006485,0.2770058214664459,361.2603826522827,230.35385859012604,0.2844887971878052,414.0171866416931,236.04545271396637,0.28456881642341614,383.35611629486084,230.06662636995316,0.23360376060009003,262.39179039001465,234.27012026309967,0.4368509352207184,246.73955059051514,233.16865742206573,0.4825076758861542,254.9497094154358,263.6721978187561,0.46259570121765137,254.48406600952148,264.6404936313629,0.4688030779361725,273.4249486923218,319.11435556411743,0.5475150942802429,267.9032392501831,318.6820328235626,0.6269384026527405
6,17.37329998286441,,,,,115.4782942867989,86.54805490273296,145.60428818935696,176.2575872373817,363.37446689605713,230.9066556096077,0.45389315485954285,371.8000979423523,229.97125267982483,0.4514791965484619,368.73316955566406,227.78479480743408,0.4373689293861389,368.95329189300537,225.57913398742676,0.3979528844356537,360.31489276885986,220.80977994203568,0.43405264616012573,353.3680491447449,219.2249384522438,0.46147534251213074,328.47706508636475,219.0714430809021,0.5380885004997253,388.1633505821228,231.7645772099495,0.25967779755592346,362.0121850967407,230.41255009174347,0.2732726037502289,416.38285732269287,236.21464663743973,0.2700492739677429,407.1185374259949,237.16908156871796,0.2991493344306946,263.0673966407776,233.57085090875626,0.43462300300598145,247.116361618042,232.84320449829102,0.4809424877166748,254.57350492477417,262.3355985879898,0.45362046360969543,254.20359325408936,263.39725947380066,0.45979487895965576,272.9122734069824,318.96323919296265,0.5417236685752869,262.87370920181274,316.2452813386917,0.4826864004135132
7,16.456799989100546,151.45832526634348,,170.43400070905923,,108.89329524657703,85.15291417339449,160.84997283561034,175.978479135648,354.7482237815857,232.3372609615326,0.4648725986480713,365.09420108795166,230.72994005680084,0.5022242069244385,360.2252264022827,229.11857342720032,0.4524375796318054,366.69090938568115,225.91809165477753,0.4443894922733307,353.37573194503784,221.48770952224731,0.4694559872150421,351.05853366851807,219.4971559047699,0.4639708399772644,320.60355949401855,219.14990735054016,0.3815680742263794,389.34377241134644,233.14928352832794,0.3162837624549866,359.5008192062378,231.57355916500092,0.245852530002594,418.0048885345459,238.2338194847107,0.3273375630378723,411.19979763031006,240.31543040275574,0.27206340432167053,262.4517111778259,233.39789617061615,0.4341571033000946,245.08886051177979,232.59708482027054,0.4876059293746948,257.36779499053955,262.29705023765564,0.3005094826221466,253.14008140563965,262.7623085975647,0.4695749580860138,266.113778591156,316.4599611759186,0.421008437871933,264.0123052597046,319.1013066768646,0.6492303609848022
8,15.950399974826723,,,,,109.47847264286766,81.75350434319984,159.27247513414272,171.72742143676072,354.6189556121826,234.05484211444855,0.45498842000961304,364.31995677948,232.3978898525238,0.513608992099762,358.9677996635437,230.7728190422058,0.47472062706947327,364.6642928123474,226.97582077980042,0.4373076856136322,350.504563331604,222.47587782144547,0.49612411856651306,351.7553434371948,219.9660611152649,0.4736471176147461,311.62342739105225,222.81606060266495,0.5322650671005249,386.5410666465759,233.5508074760437,0.2913680076599121,343.86586570739746,232.43301928043365,0.15251730382442474,416.2328658103943,238.3895941376686,0.3354284465312958,382.246684551239,232.3534296154976,0.20672015845775604,261.50048446655273,235.05302500724792,0.3952530324459076,243.40359783172607,234.7567753791809,0.4348547160625458,256.40082359313965,264.0081069469452,0.44839903712272644,253.55760622024536,265.68662691116333,0.45386308431625366,266.3252830505371,316.3373073339462,0.38718709349632263,262.26851177215576,315.58762311935425,0.4904720187187195
9,17.31540000764653,,,,,,82.8143758049156,,173.3593195629354,356.09584760665894,234.36186134815216,0.45202571153640747,365.3294868469238,232.9121527671814,0.5046432614326477,360.840886592865,231.31337916851044,0.48027244210243225,365.2982249259949,227.8853538632393,0.42927560210227966,353.29708433151245,223.4640176296234,0.4986650347709656,349.7156105041504,220.21487319469452,0.43448927998542786,321.0409231185913,221.71754658222198,0.4197136461734772,377.90491676330566,232.27342683076859,0.27180588245391846,355.7802209854126,232.0272786617279,0.23671157658100128,415.132203578949,238.2210270166397,0.29437652230262756,380.91786336898804,231.7333937883377,0.2240586280822754,261.1272873878479,233.88117510080338,0.3813416659832001,244.98291873931885,233.95837152004242,0.4643052816390991,257.6404838562012,262.7905716896057,0.29994797706604004,253.7700710296631,263.9528058767319,0.4532741904258728,266.0454421043396,315.9197144508362,0.4071120023727417,262.5294237136841,315.2631103992462,0.5008497834205627
