frame,inference_ms,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,22.979200002737343,47.506212243092406,37.97718662340914,13.833426457279256,,161.83102110609752,172.38419431228627,171.72866444550542,166.6868347150128,399.72331142425537,168.03033596277237,0.5296277403831482,403.9284315109253,164.10628199577332,0.6705384254455566,391.03618717193604,164.54502946138382,0.5428017377853394,414.9652290344238,167.86013060808182,0.5802566409111023,380.04346466064453,168.11890029907227,0.6262974143028259,432.6299076080322,187.42905962467194,0.5479333400726318,369.54173374176025,186.88359904289246,0.4721870422363281,443.37177658081055,203.73472690582275,0.3330586850643158,360.28590536117554,201.8141329884529,0.35033103823661804,437.5841007232666,198.37707602977753,0.30335983633995056,364.7219138145447,186.3933825492859,0.28808799386024475,417.1668314933777,248.85370481014252,0.5344061255455017,376.1267023086548,247.68377804756165,0.6395517587661743,420.49219512939453,295.9489623308182,0.5547277331352234,374.9542918205261,294.5023877620697,0.47936326265335083,418.1618552207947,327.43817806243896,0.5972589254379272,381.68634557724,326.507262468338,0.5947837233543396
1,23.410200024954975,,,,,162.38060169964913,172.3405217681471,174.93641867321563,165.71136229690487,400.31306743621826,168.45178937911987,0.5179548859596252,404.68561697006226,164.08910191059113,0.6574104428291321,390.8762888908386,164.30235719680786,0.5346943736076355,415.6492762565613,168.02698826789856,0.5618131160736084,379.44306898117065,168.13892948627472,0.601043164730072,433.6569766998291,187.16303896903992,0.5490291714668274,369.02648067474365,186.19007062911987,0.4721272587776184,439.39552307128906,204.65951693058014,0.29834190011024475,365.49582958221436,203.98601770401,0.22786490619182587,440.94679164886475,235.98183226585388,0.29129889607429504,367.46747875213623,185.65284395217896,0.25359323620796204,416.7036395072937,249.5481734275818,0.5461861491203308,375.75633573532104,248.43998670578003,0.6605344414710999,418.72856283187866,297.53591215610504,0.5584408044815063,374.51344060897827,296.24922919273376,0.4723379611968994,417.2913737297058,328.6187319755554,0.635002076625824,381.69038915634155,327.84007239341736,0.6014456152915955
2,21.81810000911355,32.42186038641198,,,,161.5981054972423,173.20831718157277,174.92805691799617,165.8924466086367,401.80959606170654,168.28597164154053,0.4200460910797119,404.7729835510254,164.77740222215652,0.6600536108016968,390.8099994659424,165.04989033937454,0.535738468170166,416.0971784591675,168.41056287288666,0.5439320802688599,379.5196189880371,168.81680208444595,0.5913261771202087,433.9314851760864,187.70288681983948,0.5415295958518982,370.0032072067261,186.33352291584015,0.46503329277038574,439.0806293487549,204.66946029663086,0.3031078577041626,366.59904432296753,204.0808785557747,0.2314322590827942,440.10906314849854,236.05038166046143,0.2985481917858124,368.0921106338501,185.6078851222992,0.2448788583278656,416.69411182403564,249.6929932832718,0.5556653141975403,375.8537859916687,248.52238273620605,0.6683566570281982,419.10418605804443,297.8941297531128,0.5552672743797302,374.66510009765625,296.56804370880127,0.46729570627212524,417.91618251800537,328.6854009628296,0.6310399770736694,381.7152318954468,327.87665486335754,0.5952403545379639
3,21.42400003504008,,,,,161.52005821537725,173.71350395873935,174.1684560121013,166.71081686308355,402.2872943878174,168.06265902519226,0.40659740567207336,405.1875009536743,164.61632823944092,0.6830706000328064,391.1212034225464,164.8895001411438,0.5376054048538208,416.5299425125122,167.9604332447052,0.5737873911857605,379.7913980484009,168.281398832798,0.6094769239425659,433.9098014831543,187.60001999139786,0.5484436750411987,369.8672924041748,185.64916861057281,0.4696537256240845,437.9970512390137,204.9324181675911,0.29542696475982666,365.2729778289795,203.26552253961563,0.23306889832019806,440.04765129089355,235.11485052108765,0.30468374490737915,367.0389099121094,185.5787103176117,0.23100733757019043,416.88620710372925,249.5925054550171,0.5541883111000061,375.66656827926636,248.2680149078369,0.6665680408477783,419.52269649505615,297.8897706270218,0.5549830198287964,374.82487201690674,296.71676683425903,0.4667360782623291,418.06053829193115,328.8151775598526,0.6364096403121948,381.6470470428467,328.0221300125122,0.5930842757225037
4,20.961100002750754,28.788919838747933,20.835364590616184,165.91601441466253,,160.2703234648442,174.22865933578746,172.64964367995407,165.7923392954074,401.7945590019226,169.0971109867096,0.44202950596809387,405.37390995025635,165.173826277256,0.6849574446678162,391.5612459182739,165.36903250217438,0.5573753118515015,416.3857889175415,168.27018761634827,0.5647063851356506,379.4053626060486,168.27010214328766,0.6211996674537659,432.9238758087158,188.6011944413185,0.5283456444740295,369.91596698760986,187.62074720859528,0.48193731904029846,437.16533756256104,206.31789374351501,0.3091296851634979,364.55653142929077,206.22002708911896,0.32352662086486816,436.84533882141113,235.86456322669983,0.3158230781555176,367.8307943344116,190.13678920269012,0.2765408456325531,416.24188804626465,249.47406828403473,0.5325165390968323,374.95178985595703,248.08587181568146,0.6550548076629639,419.8924059867859,296.8709602355957,0.5428826808929443,374.1157293319702,295.4876642227173,0.44931232929229736,418.2967085838318,327.87654089927673,0.5821270942687988,381.5722155570984,327.28555166721344,0.5841342806816101
5,20.539999997708946,23.69012890922188,39.79872990105384,159.15247139271085,,178.76477021661645,176.25298711355404,178.7362060356597,166.56896236803553,401.58578395843506,168.77875232696533,0.4376048147678375,404.79744720458984,165.31827574968338,0.6791234016418457,392.1460738182068,165.36745125055313,0.5947995781898499,414.5338296890259,167.97145926952362,0.598121702671051,381.41631031036377,168.024238884449,0.6344608664512634,428.7366991043091,188.13247442245483,0.5239969491958618,372.65564346313477,189.85854589939117,0.42706039547920227,434.6830348968506,205.28728806972504,0.3902134597301483,359.42725133895874,207.2620576620102,0.351392924785614,433.84934997558594,232.89303529262543,0.334011971950531,350.7263536453247,203.8617398738861,0.2628643810749054,423.9422526359558,248.0832221508026,0.5725849270820618,375.1860899925232,246.44854986667633,0.6073973178863525,419.21280670166016,294.5822480916977,0.5455082058906555,374.2117643356323,293.4833209514618,0.494113028049469,416.54748153686523,328.1204240322113,0.5175592303276062,381.7751021385193,328.3345910310745,0.5309991836547852
6,20.691100042313337,9.076966375868148,46.82426242184577,,,176.54860650518975,173.49759798241863,173.45375663728004,168.33422114203918,400.0768213272095,170.77271062135696,0.5103633999824524,404.2117853164673,166.52468526363373,0.6232587099075317,390.6888689994812,167.06065833568573,0.5701440572738647,414.89555311203003,168.46144783496857,0.5794299840927124,380.3472385406494,169.4569810628891,0.5812088251113892,428.8569450378418,188.31661188602448,0.5476087927818298,368.49629163742065,189.0074051618576,0.535005509853363,430.10934257507324,205.0859705209732,0.3550930619239807,354.76174449920654,205.4284895658493,0.37606436014175415,416.082040309906,192.13180166482925,0.2655206322669983,340.4965534210205,206.0682554244995,0.20924735069274902,423.73744535446167,249.20873141288757,0.6140045523643494,375.58761739730835,247.47647738456726,0.6505191922187805,416.75683784484863,297.3104057312012,0.5294889211654663,375.93849897384644,296.1716196537018,0.4933927655220032,415.8242874145508,328.52944111824036,0.5594883561134338,382.96525382995605,329.00826120376587,0.5411466360092163
7,20.25820000562817,8.136051192702169,41.91152380127436,,154.04256329970866,179.47426969177994,170.89866753833581,178.51464861747564,166.60485748673645,396.3737621307373,171.84957146644592,0.6004618406295776,402.6323127746582,167.2872474193573,0.5601722598075867,388.38754177093506,167.9192209839821,0.49458763003349304,415.3271040916443,169.19677257537842,0.49863895773887634,378.86956310272217,170.80142956972122,0.45636507868766785,427.6550922393799,188.78725504875183,0.5304974913597107,364.7988681793213,189.2623000741005,0.5311555862426758,428.99872303009033,209.56740856170654,0.4551021456718445,352.50444173812866,208.02369385957718,0.44515538215637207,436.53474140167236,237.7703560590744,0.27651822566986084,325.4827947616577,224.13538002967834,0.6226386427879333,422.9644899368286,249.2436329126358,0.6795315146446228,373.68865156173706,247.53061032295227,0.7146601676940918,419.01077938079834,294.78051710128784,0.5662358403205872,373.3476767539978,293.30223202705383,0.485551655292511,416.9225740432739,329.1500325202942,0.5561089515686035,381.1117277145386,327.0170522928238,0.6070797443389893
8,19.779100024607033,21.505840048820602,39.41458142260484,175.12399352542488,148.80404899418483,175.6270624340458,175.13012876744236,178.59422454006994,173.22692824018344,396.7725348472595,172.58605009317398,0.6198326945304871,403.18534803390503,167.78472912311554,0.49119842052459717,388.6968755722046,168.08652025461197,0.4969506561756134,415.01261472702026,168.75497657060623,0.4959794878959656,379.2800874710083,169.12118589878082,0.5980098247528076,427.7780170440674,188.27947384119034,0.5168880820274353,363.4244303703308,187.41598224639893,0.6290333271026611,433.0196075439453,208.19652038812637,0.48367804288864136,350.2057933807373,208.73551350831985,0.5194554924964905,445.5349397659302,243.30433785915375,0.4179363250732422,314.77949142456055,226.78931856155396,0.4990447163581848,420.791672706604,247.20484399795532,0.7389887571334839,371.249792098999,245.950213432312,0.7191246151924133,418.9398651123047,291.5981271266937,0.5879300236701965,373.3971347808838,290.74063289165497,0.45444777607917786,416.47282695770264,328.79606008529663,0.5574274659156799,379.40907764434814,326.5979778766632,0.6261024475097656
9,20.57520003290847,30.589281910544226,40.60604226574623,177.99942271995047,156.2546171841958,174.6252435891958,179.3019269525494,174.09574765959425,168.90692432717634,397.2022662162781,172.62662130594254,0.68818598985672,404.16917610168457,168.40277057886124,0.48498591780662537,388.3934302330017,168.76402246952057,0.45117437839508057,415.1469373703003,169.29795843362808,0.5315003395080566,376.9573040008545,170.73175477981567,0.5330824851989746,423.8583736419678,187.58553230762482,0.4777846336364746,359.21786975860596,188.51157593727112,0.6147149205207825,435.0237064361572,209.62359285354614,0.4508441686630249,346.53240394592285,210.357792198658,0.5299729108810425,454.48757553100586,244.92730033397675,0.5494909286499023,317.9955015182495,231.17650830745697,0.6672831773757935,420.05119228363037,246.12987780570984,0.758082926273346,369.69321632385254,245.23286652565002,0.6949295997619629,421.30250310897827,289.4639217853546,0.5999069213867188,378.24351596832275,288.56736636161804,0.46224117279052734,418.5772318840027,326.13477087020874,0.5628589391708374,378.284583568573,322.8957407474518,0.6081737279891968
